0.100000 -5.797508 33.611132 1129.713226 0.977477 0.000001 0.000038 0.666665 5453662 14546338
0.150000 -5.694669 32.426109 1051.359248 0.965605 0.000044 -0.003151 0.666696 10956439 29043561
0.200000 -5.588504 31.228427 975.138864 0.952830 0.000045 -0.002949 0.666693 17283445 42716555
0.250000 -5.481582 30.045011 902.645757 0.940385 0.000045 -0.002727 0.666688 22612968 57387032
0.300000 -5.374161 28.879131 833.967826 0.927540 0.000047 -0.002481 0.666681 26770498 73229502
0.350000 -5.261023 27.676153 765.954056 0.913581 0.000048 -0.002215 0.666673 31452929 88547071
0.400000 -5.146140 26.480811 701.237896 0.899221 0.000051 -0.001943 0.666665 37372899 102627101
0.450000 -5.031589 25.315328 640.899614 0.886266 0.000053 -0.001565 0.666649 42719916 117280084
0.500000 -4.906035 24.068007 579.329643 0.869348 0.000058 -0.001174 0.666632 49271725 130728275
0.550000 -4.782454 22.871085 523.171717 0.854464 0.000059 -0.000783 0.666612 55906335 144093665
0.600000 -4.654291 21.662198 469.371717 0.838352 0.000070 -0.000229 0.666581 61798603 158201397
0.650000 -4.516965 20.402952 416.403426 0.821175 0.000069 -0.000022 0.666568 67816821 172183179
0.700000 -4.371258 19.108971 365.344574 0.800958 0.000087 0.001076 0.666492 74302290 185697710
0.750000 -4.220643 17.815403 317.595918 0.782296 0.000091 0.001578 0.666449 81158025 198841975
0.800000 -4.059960 16.485908 272.040079 0.760420 0.000109 0.002635 0.666354 88238798 211761202
0.850000 -3.881444 15.069522 227.394746 0.735029 0.000117 0.003917 0.666220 95747190 224252810
0.900000 -3.685982 13.591995 185.098001 0.707471 0.000151 0.005534 0.666025 104043794 235956206
0.950000 -3.459510 11.975496 143.804502 0.672310 0.000193 0.007288 0.665756 112696129 247303871
1.000000 -3.195661 10.222552 104.950605 0.628962 0.000270 0.010304 0.665231 121784885 258215115
1.050000 -2.856932 8.178205 67.411631 0.567992 0.000421 0.016146 0.664032 150810776 289189224
1.060000 -2.776422 7.726581 60.256871 0.551446 0.000488 0.018062 0.663558 180240658 319759342
1.070000 -2.704005 7.330511 54.289266 0.535800 0.000553 0.018867 0.663237 210324139 349675861
1.080000 -2.604570 6.805492 46.903456 0.513435 0.000699 0.021709 0.662430 241021756 378978244
1.090000 -2.517672 6.362614 41.087766 0.496441 0.000824 0.023940 0.661686 272067838 407932162
1.100000 -2.400069 5.792241 34.272523 0.464314 0.001345 0.031911 0.659489 303937693 436062307
1.110000 -2.297983 5.312821 28.887366 0.437344 0.001617 0.032096 0.658857 336404845 463595155
1.120000 -2.151611 4.664871 22.416869 0.393599 0.002174 0.035442 0.656620 369947560 490052440
1.130000 -1.983726 3.980059 16.549536 0.331945 0.003690 0.044890 0.651754 404416980 515583020
1.140000 -1.820642 3.353065 11.775750 0.262448 0.004107 0.038326 0.650873 440011520 539988480
1.150000 -1.677223 2.838509 8.363000 0.200823 0.002973 0.025432 0.654012 476459915 563540085
1.160000 -1.613439 2.623786 7.113413 0.174843 0.002580 0.020602 0.655571 513434043 586565957
1.170000 -1.544568 2.399060 5.888850 0.147813 0.001686 0.013370 0.658943 550936090 609063910
1.180000 -1.495961 2.248183 5.149176 0.126700 0.001236 0.010283 0.660411 588841226 631158774
1.190000 -1.465156 2.156248 4.734141 0.119663 0.001084 0.009567 0.660592 627045419 652954581
1.200000 -1.440240 2.082086 4.401792 0.115995 0.000830 0.007794 0.661537 639857721 660142279
1.250000 -1.306077 1.711979 2.974076 0.082884 0.000459 0.006141 0.661753 653084326 666915674
1.300000 -1.217050 1.486944 2.245915 0.078096 0.000412 0.005733 0.661403 666646024 673353976
1.350000 -1.143298 1.312057 1.748055 0.066787 0.000283 0.004927 0.661523 680491305 679508695
1.400000 -1.075077 1.160148 1.366580 0.062448 0.000230 0.004357 0.661556 694606746 685393254
1.450000 -1.020446 1.045721 1.112460 0.058912 0.000214 0.004410 0.660897 708954613 691045387
1.500000 -0.973131 0.951159 0.920879 0.056411 0.000196 0.004176 0.660707 723509020 696490980
1.550000 -0.930475 0.869779 0.770687 0.054047 0.000178 0.003994 0.660423 738253895 701746105
1.600000 -0.894006 0.802893 0.656552 0.051346 0.000158 0.003646 0.660506 753175669 706824331
1.650000 -0.858162 0.740099 0.558746 0.051375 0.000153 0.003657 0.659973 768266488 711733512
