0.100000 -5.797939 33.616374 1130.098253 0.986748 0.000004 0.000280 0.666656 502702 1997298
0.150000 -5.697856 32.463097 1053.848261 0.976034 0.000052 -0.002468 0.666668 1058286 3941714
0.200000 -5.590892 31.256318 977.030907 0.964096 0.000059 -0.001755 0.666642 1539639 5960361
0.250000 -5.483804 30.071318 904.459622 0.952996 0.000067 -0.000793 0.666602 2129496 7870504
0.300000 -5.380212 28.946897 838.199120 0.941251 0.000078 0.000220 0.666557 2701958 9798042
0.350000 -5.263277 27.703702 767.902883 0.928456 0.000090 0.001616 0.666490 3215159 11784841
0.400000 -5.154801 26.575041 706.768083 0.916424 0.000107 0.003065 0.666414 3851020 13648980
0.450000 -5.040429 25.411254 646.462423 0.903662 0.000124 0.005334 0.666290 4524749 15475251
0.500000 -4.919764 24.211226 587.048759 0.889823 0.000148 0.007146 0.666175 5226547 17273453
0.550000 -4.797903 23.029356 531.381376 0.875346 0.000177 0.009479 0.666019 5930002 19069998
0.600000 -4.663985 21.765933 475.035444 0.859985 0.000216 0.013176 0.665766 6733905 20766095
0.650000 -4.532184 20.557673 424.129430 0.844995 0.000254 0.016983 0.665474 7549369 22450631
0.700000 -4.397542 19.357506 376.296857 0.828337 0.000304 0.019134 0.665258 8408216 24091784
0.750000 -4.242789 18.027036 326.917771 0.809605 0.000372 0.025780 0.664673 9310683 25689317
0.800000 -4.084849 16.718095 281.701823 0.789516 0.000468 0.032107 0.664034 10237171 27262829
0.850000 -3.911386 15.336811 237.580484 0.767859 0.000558 0.037872 0.663318 11217558 28782442
0.900000 -3.697161 13.720295 191.080710 0.738027 0.000734 0.051292 0.661648 12225073 30274927
0.950000 -3.490436 12.249596 153.293707 0.709137 0.000950 0.066454 0.659467 13285631 31714369
1.000000 -3.251767 10.662435 117.386389 0.674333 0.001435 0.088446 0.655822 14405691 33094309
1.050000 -2.938165 8.740089 79.960644 0.623479 0.001958 0.107278 0.651082 17983603 37016397
1.060000 -2.863376 8.313016 72.779111 0.610518 0.002161 0.114094 0.648951 21624182 40875818
1.070000 -2.776878 7.855372 65.948734 0.594217 0.002977 0.144322 0.643753 25325745 44674255
1.080000 -2.702164 7.441401 59.376753 0.580622 0.002848 0.139711 0.642574 29091106 48408894
1.090000 -2.631373 7.091155 54.643886 0.563673 0.004131 0.167031 0.637768 32891316 52108684
1.100000 -2.583746 6.829940 50.604378 0.557448 0.003719 0.154194 0.638396 36751014 55748986
1.110000 -2.492296 6.379808 44.786146 0.538156 0.004205 0.168268 0.633219 40687415 59312585
1.120000 -2.380557 5.847668 38.201840 0.513809 0.005001 0.180618 0.627610 44721634 62778366
1.130000 -2.284393 5.412215 33.301066 0.489820 0.005941 0.193763 0.621046 48810148 66189852
1.140000 -2.182640 4.957126 28.313473 0.467015 0.006248 0.193207 0.615929 52975107 69524893
1.150000 -2.110328 4.656908 25.424372 0.448976 0.006866 0.203425 0.609219 57218717 72781283
1.160000 -2.009969 4.226232 20.999194 0.425348 0.006762 0.186257 0.608100 61541221 75958779
1.170000 -1.928191 3.906485 18.294129 0.402133 0.007270 0.188566 0.600407 65935651 79064349
1.180000 -1.851793 3.601189 15.524932 0.382953 0.007079 0.172050 0.600960 70386932 82113068
1.190000 -1.762646 3.268244 12.939493 0.358292 0.006960 0.161325 0.596199 74913201 85086799
1.200000 -1.739598 3.179000 12.155337 0.353253 0.006786 0.152798 0.599073 76444699 86055301
1.250000 -1.450348 2.191723 5.626468 0.271591 0.004794 0.088214 0.609570 78047840 86952160
1.300000 -1.291381 1.727310 3.424200 0.227609 0.003490 0.059645 0.617442 79720102 87779898
1.350000 -1.197651 1.486281 2.541073 0.206712 0.002754 0.051914 0.616563 81435728 88564272
1.400000 -1.096211 1.242111 1.752798 0.183538 0.002115 0.040432 0.621305 83191494 89308506
1.450000 -1.051414 1.145971 1.507486 0.174795 0.002025 0.040500 0.617365 84977664 90022336
1.500000 -0.986152 1.006214 1.150654 0.165549 0.001648 0.033717 0.621171 86792807 90707193
1.550000 -0.941843 0.919936 0.970530 0.158903 0.001513 0.032868 0.617728 88631590 91368410
1.600000 -0.902059 0.845701 0.825201 0.155829 0.001534 0.031991 0.615404 90495147 92004853
1.650000 -0.870341 0.789372 0.726540 0.148593 0.001395 0.031879 0.611336 92377667 92622333
