0.100000 -5.797280 33.608466 1129.529664 0.975277 0.000000 0.000005 0.666666 49223534 110776466
0.150000 -5.694105 32.419607 1050.927496 0.962902 0.000043 -0.003229 0.666699 96272174 223727826
0.200000 -5.588324 31.226265 974.985045 0.949885 0.000042 -0.003100 0.666699 148015244 331984756
0.250000 -5.481217 30.040772 902.361836 0.936793 0.000041 -0.002970 0.666698 202039058 437960942
0.300000 -5.371010 28.844915 831.952173 0.922827 0.000041 -0.002831 0.666698 257402406 542597594
0.350000 -5.259822 27.663029 765.174422 0.909199 0.000040 -0.002696 0.666697 310685762 649314238
0.400000 -5.144841 26.466847 700.435123 0.893977 0.000039 -0.002541 0.666695 361478892 758521108
0.450000 -5.027147 25.269802 638.511370 0.879376 0.000039 -0.002405 0.666694 419324057 860675943
0.500000 -4.906644 24.072897 579.461010 0.863355 0.000039 -0.002256 0.666692 477253261 962746739
0.550000 -4.781738 22.862914 522.677466 0.847096 0.000039 -0.002102 0.666689 526101129 1073898871
0.600000 -4.651285 21.632528 467.939941 0.830215 0.000038 -0.001927 0.666685 578557652 1181442348
0.650000 -4.517140 20.402820 416.258417 0.812469 0.000038 -0.001734 0.666680 627785288 1292214712
0.700000 -4.373209 19.123432 365.698631 0.792720 0.000041 -0.001527 0.666673 679331379 1400668621
0.750000 -4.220389 17.810379 317.212027 0.771656 0.000041 -0.001302 0.666664 732955339 1507044661
0.800000 -4.056264 16.452160 270.681116 0.747894 0.000043 -0.001119 0.666657 792371867 1607628133
0.850000 -3.872501 14.995478 224.884605 0.720150 0.000047 -0.000788 0.666637 854328689 1705671311
0.900000 -3.675005 13.505119 182.413498 0.691118 0.000045 -0.000544 0.666621 918472105 1801527895
0.950000 -3.445329 11.870168 140.937161 0.654512 0.000052 -0.000125 0.666581 989231407 1890768593
1.000000 -3.178784 10.105219 102.168190 0.610443 0.000065 0.000548 0.666494 1067298801 1972701199
1.050000 -2.849490 8.121549 66.028055 0.547582 0.000078 0.001956 0.666321 1296181462 -2071148758
1.060000 -2.770043 7.675134 58.973183 0.530748 0.000079 0.001994 0.666296 1525348421 -1820315717
1.070000 -2.683250 7.202274 51.946737 0.512455 0.000104 0.002442 0.666191 1767205422 -1582172718
1.080000 -2.598324 6.753805 45.685311 0.491890 0.000107 0.002520 0.666145 2008541075 -1343508371
1.090000 -2.492476 6.215399 38.707619 0.465228 0.000145 0.002961 0.666007 -2044248259 -1105686333
1.100000 -2.375924 5.648823 31.997412 0.432890 0.000213 0.003806 0.665745 -1796927893 -873006699
1.110000 -2.253008 5.080375 25.899633 0.398503 0.000272 0.004331 0.665512 -1540726484 -649208108
1.120000 -2.047616 4.200923 17.785623 0.314734 0.000989 0.008193 0.664063 -1274617186 -435317406
1.130000 -1.725263 2.981183 8.945626 0.111428 0.001503 0.004650 0.664485 -992685678 -237248914
1.140000 -1.643509 2.703030 7.327722 0.070906 0.000409 0.001909 0.665693 -705592198 -44342394
1.150000 -1.593681 2.541232 6.472787 0.059282 0.000275 0.001414 0.665896 -410785085 140850493
1.160000 -1.549757 2.403019 5.787177 0.051814 0.000180 0.001271 0.665935 -111618758 321684166
1.170000 -1.514442 2.294681 5.276488 0.046130 0.000125 0.001146 0.665975 189998493 500066915
1.180000 -1.483640 2.202200 4.858977 0.042625 0.000110 0.001011 0.666028 493953261 676112147
1.190000 -1.451359 2.107410 4.449680 0.039403 0.000096 0.000967 0.666029 800191309 849874099
1.200000 -1.426533 2.035778 4.152026 0.037843 0.000077 0.000782 0.666053 902917423 907147985
1.250000 -1.306931 1.708674 2.924576 0.030608 0.000057 0.000605 0.666095 1008792980 961272428
1.300000 -1.219672 1.488121 2.218267 0.026632 0.000039 0.000521 0.666100 1117260272 1012805136
1.350000 -1.141474 1.303445 1.701985 0.023388 0.000030 0.000481 0.666075 1228067678 1061997730
1.400000 -1.079340 1.165427 1.360742 0.022325 0.000028 0.000453 0.666048 1340903501 1109161907
1.450000 -1.024396 1.049788 1.104069 0.020832 0.000024 0.000401 0.666057 1455599483 1154465925
1.500000 -0.976003 0.953026 0.910221 0.020011 0.000022 0.000444 0.665946 1572007846 1198057562
1.550000 -0.932788 0.870482 0.759319 0.018777 0.000020 0.000389 0.665971 1689957120 1240108288
1.600000 -0.892154 0.796331 0.635584 0.018346 0.000019 0.000393 0.665909 1809372959 1280692449
1.650000 -0.858309 0.737074 0.544558 0.017825 0.000019 0.000379 0.665881 1930096807 1319968601
