i,j,k,nx,ny,nz 
0,0,0,-4.131727e-01,-9.431246e-02,9.057557e-01
0,0,1,-3.314810e-01,-1.461967e-01,9.320659e-01
0,0,2,-5.148686e-01,1.175615e-01,8.491699e-01
0,0,3,-4.152003e-01,1.832001e-01,8.910928e-01
0,0,4,-4.435411e-01,4.506508e-02,8.951203e-01
0,0,5,-4.450733e-01,2.619733e-02,8.951109e-01
0,0,6,5.154907e-02,-9.324114e-02,9.943082e-01
0,0,7,-5.037946e-03,-7.561393e-03,9.999587e-01
0,0,8,-1.611434e-01,1.009834e-02,9.868793e-01
0,0,9,-2.491027e-01,-5.546807e-02,9.668873e-01
0,1,0,-2.208578e-03,-1.825770e-01,9.831891e-01
0,1,1,-1.242593e-02,-2.549575e-01,9.668724e-01
0,1,2,-4.250820e-01,9.763093e-02,8.998741e-01
0,1,3,-5.294686e-01,1.010560e-02,8.482694e-01
0,1,4,-4.153392e-01,-5.489631e-02,9.080086e-01
0,1,5,-4.743360e-01,-2.620133e-02,8.799539e-01
0,1,6,-3.063342e-01,-1.389372e-01,9.417302e-01
0,1,7,-2.679585e-01,-1.818010e-01,9.461219e-01
0,1,8,-1.595227e-01,-1.812425e-01,9.704142e-01
0,1,9,-2.524744e-01,-1.577198e-01,9.546629e-01
0,2,0,-1.681471e-01,-2.668595e-01,9.489534e-01
0,2,1,-2.589704e-01,-1.240218e-01,9.578898e-01
0,2,2,-9.389018e-02,-1.476166e-01,9.845781e-01
0,2,3,-1.930602e-01,-1.272759e-01,9.728970e-01
0,2,4,-1.051163e-01,-2.101270e-01,9.720068e-01
0,2,5,-2.856126e-01,-4.245097e-01,8.591956e-01
0,2,6,-2.017895e-01,8.643933e-02,9.756071e-01
0,2,7,-3.734227e-01,-8.982349e-03,9.276178e-01
0,2,8,1.868725e-02,-2.756614e-01,9.610731e-01
0,2,9,-2.664710e-01,-4.457310e-01,8.545860e-01
0,3,0,-2.455494e-01,1.742499e-01,9.535945e-01
0,3,1,-2.524545e-01,2.348775e-02,9.673237e-01
0,3,2,-2.434569e-01,3.349454e-02,9.693332e-01
0,3,3,-3.028511e-01,-3.613996e-02,9.523524e-01
0,3,4,-1.244333e-01,-1.765867e-01,9.763880e-01
0,3,5,-6.900948e-02,-1.882961e-01,9.796848e-01
0,3,6,-2.076808e-02,-5.839217e-01,8.115443e-01
0,3,7,-3.749558e-01,-3.516419e-01,8.577623e-01
0,3,8,-1.985228e-01,-2.717269e-01,9.416757e-01
0,3,9,-3.733608e-01,-2.478831e-01,8.939551e-01
0,4,0,-3.246906e-01,-5.768283e-01,7.495633e-01
0,4,1,-2.184298e-01,-3.186904e-01,9.223475e-01
0,4,2,3.583547e-02,-1.151417e-01,9.927025e-01
0,4,3,-2.108874e-01,-8.557397e-02,9.737575e-01
0,4,4,-2.175558e-01,-4.878535e-01,8.453806e-01
0,4,5,-2.923022e-01,-3.804473e-01,8.773935e-01
0,4,6,-1.311324e-01,-6.241182e-01,7.702472e-01
0,4,7,1.469557e-02,-2.643941e-01,9.643028e-01
0,4,8,1.278197e-02,-3.055170e-01,9.521008e-01
0,4,9,-4.053330e-01,-4.325910e-01,8.053386e-01
0,5,0,-2.620109e-01,-2.910880e-01,9.201185e-01
0,5,1,-4.134319e-01,3.893191e-02,9.097024e-01
0,5,2,-3.264849e-01,-1.244028e-01,9.369800e-01
0,5,3,-1.519891e-01,-1.536703e-01,9.763630e-01
0,5,4,-1.159173e-01,-1.386363e-01,9.835360e-01
0,5,5,-3.103892e-01,-1.290073e-01,9.418151e-01
0,5,6,3.842365e-02,-2.020756e-01,9.786159e-01
0,5,7,6.877075e-02,-2.953084e-01,9.529237e-01
0,5,8,-1.326459e-01,-3.492030e-01,9.276111e-01
0,5,9,2.632179e-02,-2.972781e-01,9.544281e-01
0,6,0,-3.835831e-01,-2.196548e-01,8.970038e-01
0,6,1,-5.088452e-01,-1.080996e-01,8.540439e-01
0,6,2,-3.967117e-01,5.857181e-02,9.160727e-01
0,6,3,-1.985607e-01,-2.206181e-01,9.549352e-01
0,6,4,-1.320137e-01,-3.717183e-02,9.905507e-01
0,6,5,-3.168642e-01,-3.848384e-01,8.668890e-01
0,6,6,-1.181911e-01,-5.281092e-01,8.409111e-01
0,6,7,-3.304777e-01,-3.346135e-01,8.825068e-01
0,6,8,-3.220952e-01,-3.047070e-01,8.963305e-01
0,6,9,-3.969652e-01,-1.336333e-01,9.080533e-01
0,7,0,-8.907960e-02,-1.764367e-01,9.802729e-01
0,7,1,-1.886704e-01,-1.817787e-01,9.650699e-01
0,7,2,-4.934344e-01,-1.697732e-01,8.530531e-01
0,7,3,-5.094145e-01,-4.884936e-01,7.084285e-01
0,7,4,-2.178319e-01,-3.872578e-01,8.958687e-01
0,7,5,-2.331001e-01,-1.007190e-01,9.672228e-01
0,7,6,-1.991794e-01,-2.632019e-01,9.439557e-01
0,7,7,-4.626630e-01,-1.740249e-01,8.692861e-01
0,7,8,-7.174841e-02,-3.390941e-01,9.380124e-01
0,7,9,1.188698e-02,-2.672718e-01,9.635479e-01
0,8,0,-3.148681e-01,-5.185254e-02,9.477180e-01
0,8,1,-3.232027e-01,-1.090159e-01,9.400295e-01
0,8,2,-5.261433e-01,-3.114833e-01,7.912973e-01
0,8,3,-4.168972e-01,-4.179044e-02,9.079924e-01
0,8,4,-5.866100e-02,-2.484772e-01,9.668598e-01
0,8,5,-3.304459e-01,-2.705683e-01,9.042114e-01
0,8,6,-6.666766e-02,-4.430525e-01,8.940134e-01
0,8,7,-4.984293e-02,-5.218685e-02,9.973927e-01
0,8,8,-3.342157e-01,-1.780657e-01,9.255228e-01
0,8,9,-3.815735e-01,-1.416572e-01,9.134193e-01
0,9,0,-3.450327e-01,-1.866733e-01,9.198399e-01
0,9,1,-4.678532e-01,-2.233313e-01,8.551237e-01
0,9,2,-4.282015e-01,-1.737830e-01,8.868162e-01
0,9,3,-5.437808e-01,-1.324878e-01,8.287035e-01
0,9,4,-3.281064e-01,-1.246274e-01,9.363836e-01
0,9,5,-4.803201e-01,-3.518297e-01,8.034354e-01
0,9,6,-3.257723e-02,-2.846547e-01,9.580764e-01
0,9,7,2.674345e-01,-3.971206e-01,8.779374e-01
0,9,8,-1.206955e-01,-1.628962e-01,9.792331e-01
0,9,9,-1.843658e-01,-2.365679e-01,9.539627e-01
1,0,0,-1.462263e-01,-2.109397e-01,9.665000e-01
1,0,1,-7.741440e-03,-1.733381e-01,9.848320e-01
1,0,2,-5.706525e-01,5.661191e-02,8.192380e-01
1,0,3,-4.766254e-01,9.270504e-02,8.742048e-01
1,0,4,-2.549499e-01,-9.481097e-02,9.622949e-01
1,0,5,-3.897747e-01,-1.527682e-01,9.081506e-01
1,0,6,-1.108755e-01,-4.314837e-02,9.928972e-01
1,0,7,-1.793706e-01,-2.010258e-01,9.630238e-01
1,0,8,-2.073995e-01,-2.510415e-01,9.454965e-01
1,0,9,-5.253227e-01,-8.408100e-02,8.467387e-01
1,1,0,-1.279431e-01,-1.037252e-01,9.863426e-01
1,1,1,-6.318870e-02,4.017581e-02,9.971926e-01
1,1,2,-4.139215e-01,3.385138e-02,9.096829e-01
1,1,3,-3.090922e-01,-1.644593e-01,9.367044e-01
1,1,4,-6.651528e-01,-3.508184e-01,6.591647e-01
1,1,5,-5.674253e-01,-3.192961e-02,8.228056e-01
1,1,6,-4.461381e-01,1.824321e-02,8.947782e-01
1,1,7,-4.115656e-01,-1.172387e-01,9.038080e-01
1,1,8,-3.278874e-01,-3.127675e-01,8.914406e-01
1,1,9,-3.507291e-01,-3.426562e-01,8.715365e-01
1,2,0,-2.912282e-01,-2.461900e-01,9.244331e-01
1,2,1,-1.962931e-01,-2.675320e-01,9.433428e-01
1,2,2,-2.249081e-01,-2.181508e-01,9.496455e-01
1,2,3,-1.452114e-01,-2.251570e-02,9.891444e-01
1,2,4,-3.756224e-01,-3.222842e-01,8.689308e-01
1,2,5,-3.647766e-01,4.486612e-02,9.300135e-01
1,2,6,-2.320541e-01,-1.999075e-01,9.519390e-01
1,2,7,-5.092082e-01,-1.630557e-01,8.450561e-01
1,2,8,-2.655181e-01,-2.535432e-01,9.301699e-01
1,2,9,-1.098632e-01,-1.162544e-01,9.871246e-01
1,3,0,-1.871378e-01,-1.646755e-01,9.684325e-01
1,3,1,-1.247037e-01,-2.635586e-01,9.565489e-01
1,3,2,-2.888498e-01,-1.021702e-02,9.573199e-01
1,3,3,4.933475e-02,-7.730534e-02,9.957861e-01
1,3,4,-1.922813e-01,-4.299018e-02,9.803978e-01
1,3,5,-2.930880e-01,-1.403887e-01,9.457222e-01
1,3,6,-6.365395e-02,-3.998510e-01,9.143672e-01
1,3,7,-4.098777e-01,-2.524977e-01,8.764960e-01
1,3,8,-3.330316e-01,-3.172097e-01,8.879572e-01
1,3,9,-3.230085e-01,-5.291701e-01,7.846302e-01
1,4,0,-2.156585e-01,-2.194290e-01,9.514948e-01
1,4,1,1.408235e-01,-4.379065e-01,8.879226e-01
1,4,2,-2.512864e-01,1.014864e-01,9.625776e-01
1,4,3,-1.563647e-01,-3.673068e-01,9.168619e-01
1,4,4,-1.902236e-01,-5.042947e-01,8.423193e-01
1,4,5,-2.137675e-01,-4.008209e-01,8.908681e-01
1,4,6,-4.814524e-02,-2.851692e-01,9.572673e-01
1,4,7,4.312427e-02,-2.592831e-01,9.648381e-01
1,4,8,-8.371412e-02,-2.988135e-01,9.506327e-01
1,4,9,-1.517886e-01,-4.685267e-01,8.703120e-01
1,5,0,-1.941505e-01,-1.020671e-01,9.756474e-01
1,5,1,-5.393359e-02,-9.210182e-02,9.942879e-01
1,5,2,-2.137747e-01,-8.993280e-02,9.727345e-01
1,5,3,-3.151477e-01,-2.733359e-01,9.088286e-01
1,5,4,-3.156950e-01,-1.322154e-01,9.396040e-01
1,5,5,-2.205380e-01,2.007112e-02,9.751719e-01
1,5,6,2.187250e-01,-4.568748e-01,8.622209e-01
1,5,7,-4.476185e-02,-4.864333e-01,8.725703e-01
1,5,8,4.771802e-02,-4.975126e-01,8.661433e-01
1,5,9,-3.505425e-01,-5.142425e-01,7.827353e-01
1,6,0,-2.790667e-01,-1.157355e-01,9.532718e-01
1,6,1,-4.611399e-01,-1.704202e-01,8.708082e-01
1,6,2,-2.813414e-01,-1.114117e-01,9.531183e-01
1,6,3,-3.154629e-01,-3.101544e-01,8.968207e-01
1,6,4,-2.762027e-01,-4.597245e-01,8.440175e-01
1,6,5,-4.309536e-02,-1.482803e-01,9.880059e-01
1,6,6,-1.343476e-01,-3.173693e-01,9.387372e-01
1,6,7,-2.184087e-01,-9.639253e-02,9.710850e-01
1,6,8,-3.810269e-02,-5.528108e-01,8.324352e-01
1,6,9,-2.473620e-02,-6.022626e-01,7.979147e-01
1,7,0,-2.792166e-01,-1.117606e-01,9.537021e-01
1,7,1,-2.879162e-01,-3.260856e-01,9.004290e-01
1,7,2,-3.914038e-01,-4.102436e-01,8.237130e-01
1,7,3,-5.198469e-01,-4.168956e-01,7.456254e-01
1,7,4,-2.277627e-01,-2.322596e-01,9.456107e-01
1,7,5,-1.564500e-01,-1.373608e-01,9.780876e-01
1,7,6,-1.045216e-01,-2.614795e-01,9.595331e-01
1,7,7,-4.088346e-01,-1.921741e-01,8.921454e-01
1,7,8,-1.657660e-01,-1.420156e-01,9.758859e-01
1,7,9,-2.310593e-01,-2.900719e-01,9.286926e-01
1,8,0,-2.005907e-01,-1.628069e-01,9.660524e-01
1,8,1,-3.398434e-01,-2.484572e-01,9.070697e-01
1,8,2,-2.910994e-01,-2.157925e-01,9.320379e-01
1,8,3,-5.972103e-01,-1.894468e-01,7.793906e-01
1,8,4,-8.473711e-02,-8.351281e-02,9.928974e-01
1,8,5,-3.063741e-01,-1.021794e-01,9.464113e-01
1,8,6,-1.470903e-01,-7.461501e-02,9.863047e-01
1,8,7,-6.852098e-02,9.199901e-02,9.933987e-01
1,8,8,-1.131427e-01,-2.928120e-01,9.494524e-01
1,8,9,-2.990139e-01,-3.147929e-01,9.008308e-01
1,9,0,-1.989841e-01,-2.833010e-01,9.381609e-01
1,9,1,-4.831839e-01,-3.513452e-01,8.019289e-01
1,9,2,-3.668360e-01,-6.793497e-03,9.302608e-01
1,9,3,-2.965536e-01,-2.828900e-01,9.121563e-01
1,9,4,-4.075840e-01,-2.724961e-01,8.715625e-01
1,9,5,-5.633148e-01,-1.521986e-01,8.121035e-01
1,9,6,-2.702637e-01,-2.052161e-01,9.406614e-01
1,9,7,7.772139e-02,1.639388e-01,9.834040e-01
1,9,8,2.607923e-01,-3.191946e-01,9.110994e-01
1,9,9,-1.132702e-01,-1.270357e-01,9.854095e-01
2,0,0,-5.843580e-02,-1.300497e-01,9.897840e-01
2,0,1,-2.000087e-01,-5.341607e-01,8.213823e-01
2,0,2,-1.524438e-01,3.682226e-02,9.876259e-01
2,0,3,4.098531e-02,-1.128420e-01,9.927673e-01
2,0,4,4.348776e-02,-2.967699e-01,9.539583e-01
2,0,5,-3.143631e-01,1.523041e-02,9.491806e-01
2,0,6,-9.305803e-02,-8.352946e-02,9.921507e-01
2,0,7,-1.222431e-01,-1.269122e-01,9.843525e-01
2,0,8,4.814254e-02,-3.257261e-01,9.442377e-01
2,0,9,-2.894248e-01,-2.433648e-01,9.257467e-01
2,1,0,-2.726893e-02,-5.870147e-01,8.091169e-01
2,1,1,-2.353795e-01,-3.109332e-01,9.208241e-01
2,1,2,-2.298094e-01,-1.777812e-01,9.568602e-01
2,1,3,-1.522708e-01,-6.180386e-02,9.864045e-01
2,1,4,-2.889199e-01,-3.741580e-01,8.812100e-01
2,1,5,-2.342693e-01,-2.522873e-01,9.388658e-01
2,1,6,-4.165879e-01,-4.088984e-02,9.081754e-01
2,1,7,-2.537842e-01,-5.741567e-02,9.655553e-01
2,1,8,-1.815400e-01,-2.728821e-01,9.447638e-01
2,1,9,-1.610650e-02,-3.669396e-01,9.301053e-01
2,2,0,-5.627680e-02,-2.329662e-01,9.708551e-01
2,2,1,3.324021e-03,-4.894237e-01,8.720398e-01
