i,j,k,nx,ny,nz 
0,0,0,8.760442e-01,-4.655709e-01,1.256592e-01
0,0,1,5.689456e-02,-8.718970e-01,4.863729e-01
0,0,2,4.600111e-01,4.064753e-01,7.894097e-01
0,0,3,8.111086e-01,7.669026e-02,5.798460e-01
0,0,4,3.580873e-01,-9.336825e-01,-3.229256e-03
0,0,5,-3.989059e-01,-4.659855e-01,-7.897668e-01
0,0,6,-9.035768e-01,2.147696e-01,-3.707061e-01
0,0,7,6.532486e-01,-7.505081e-01,-1.000194e-01
0,0,8,-5.557826e-01,2.673196e-01,7.871759e-01
0,0,9,-2.690101e-01,-5.460167e-01,-7.934099e-01
0,0,10,9.295724e-01,-2.613508e-01,2.599827e-01
0,0,11,-6.862356e-01,2.782800e-01,-6.720424e-01
0,0,12,-7.987830e-01,-4.816793e-01,-3.604592e-01
0,0,13,-7.981358e-01,-1.846735e-02,-6.021944e-01
0,0,14,-6.960775e-01,3.921959e-01,6.013805e-01
0,0,15,3.716685e-01,-4.267794e-01,-8.244525e-01
0,0,16,4.367389e-02,-7.199235e-01,-6.926779e-01
0,0,17,1.831759e-01,-8.836142e-01,-4.308974e-01
0,0,18,-6.387861e-01,-4.247438e-01,6.415177e-01
0,0,19,-7.749378e-01,4.548375e-01,-4.388556e-01
0,1,0,-9.181980e-01,3.636152e-01,1.571511e-01
0,1,1,5.491574e-01,-8.356436e-01,1.122167e-02
0,1,2,-6.546548e-01,-7.356303e-01,1.739976e-01
0,1,3,8.562481e-01,5.158112e-01,-2.789071e-02
0,1,4,9.250765e-01,-3.786608e-01,2.914638e-02
0,1,5,-8.120097e-01,-1.136256e-01,-5.724766e-01
0,1,6,-4.241410e-01,-8.913522e-01,-1.599862e-01
0,1,7,-1.670013e-01,-1.309765e-01,9.772184e-01
0,1,8,-6.599301e-01,-2.634483e-01,7.036244e-01
0,1,9,-3.368466e-01,2.029540e-01,9.194259e-01
0,1,10,-7.130572e-01,6.953801e-01,-8.941992e-02
0,1,11,2.266468e-01,-8.475115e-01,4.799537e-01
0,1,12,-5.896824e-01,-1.573645e-01,7.921560e-01
0,1,13,-6.833731e-01,-6.494552e-01,3.334802e-01
0,1,14,-8.089512e-01,-2.100743e-02,5.875004e-01
0,1,15,-6.497034e-01,-7.041152e-01,-2.865437e-01
0,1,16,3.602329e-01,8.935735e-01,2.678779e-01
0,1,17,-4.720135e-01,-7.993626e-01,3.717831e-01
0,1,18,-3.502291e-02,-9.708285e-01,-2.372033e-01
0,1,19,-3.464567e-01,4.845203e-01,8.032483e-01
0,2,0,3.478833e-02,-9.976816e-01,-5.849049e-02
0,2,1,8.200817e-01,-4.249499e-01,3.832541e-01
0,2,2,7.653835e-01,-1.928946e-01,6.139868e-01
0,2,3,1.128788e-01,3.967443e-01,-9.109623e-01
0,2,4,-7.916514e-01,-3.403442e-01,-5.073991e-01
0,2,5,-2.687943e-01,-5.055623e-01,-8.198514e-01
0,2,6,-5.218723e-01,-1.427924e-01,-8.409873e-01
0,2,7,-4.383081e-02,4.167648e-01,-9.079570e-01
0,2,8,5.928498e-01,-1.134339e-01,-7.972840e-01
0,2,9,-3.376749e-01,-2.456265e-01,9.086492e-01
0,2,10,5.109287e-01,-7.335907e-01,4.481031e-01
0,2,11,-3.453647e-01,2.830070e-01,-8.947795e-01
0,2,12,-5.678543e-01,2.904704e-01,-7.701743e-01
0,2,13,-2.731411e-01,-2.090389e-01,-9.389871e-01
0,2,14,-4.307724e-01,-3.248152e-01,8.419799e-01
0,2,15,2.379192e-01,7.142755e-01,-6.581831e-01
0,2,16,-3.760070e-01,9.167098e-01,1.351362e-01
0,2,17,-4.425531e-01,-4.441416e-01,7.790282e-01
0,2,18,9.740416e-01,-4.767757e-02,-2.212914e-01
0,2,19,4.502325e-01,5.742437e-01,6.837652e-01
0,3,0,-5.927495e-01,4.430929e-01,6.725449e-01
0,3,1,8.909119e-01,-3.844625e-01,2.417945e-01
0,3,2,-8.204214e-01,4.338731e-01,-3.723747e-01
0,3,3,-6.919641e-01,2.208671e-01,6.873161e-01
0,3,4,-7.288837e-01,-6.399206e-01,-2.433725e-01
0,3,5,-6.075688e-01,-4.736518e-01,-6.375845e-01
0,3,6,8.294836e-02,5.830059e-03,9.965368e-01
0,3,7,4.853732e-01,-6.561022e-01,5.778779e-01
0,3,8,-5.112554e-02,7.254304e-01,-6.863941e-01
0,3,9,3.184574e-01,2.128734e-01,-9.237260e-01
0,3,10,-6.301578e-02,-1.015964e-01,9.928279e-01
0,3,11,4.394613e-02,-2.918812e-01,9.554444e-01
0,3,12,-5.418666e-01,7.106247e-01,-4.487684e-01
0,3,13,5.098509e-01,-3.357756e-01,7.920270e-01
0,3,14,-3.968228e-01,2.610549e-01,8.799898e-01
0,3,15,-5.356324e-01,-6.304574e-01,5.618019e-01
0,3,16,-3.113062e-01,8.731397e-01,-3.751207e-01
0,3,17,5.760442e-01,7.521294e-01,-3.201164e-01
0,3,18,-8.018251e-01,-5.950723e-01,5.445656e-02
0,3,19,-5.208253e-02,7.144097e-01,6.977867e-01
0,4,0,-5.746461e-01,3.835992e-01,7.229340e-01
0,4,1,9.721333e-01,-1.331713e-01,1.929306e-01
0,4,2,5.662201e-01,8.104487e-01,1.502257e-01
0,4,3,1.086472e-01,-2.708493e-01,9.564708e-01
0,4,4,3.405957e-01,4.883570e-01,8.034314e-01
0,4,5,3.433212e-02,-9.771428e-01,-2.097934e-01
0,4,6,-9.126387e-01,2.185602e-01,-3.454301e-01
0,4,7,-6.621818e-01,4.746963e-01,-5.798092e-01
0,4,8,1.941407e-03,8.725403e-02,-9.961842e-01
0,4,9,5.759251e-01,7.434100e-02,8.141153e-01
0,4,10,-5.306216e-01,1.976654e-01,8.242385e-01
0,4,11,-8.118951e-01,5.817505e-01,4.891624e-02
0,4,12,3.111849e-01,9.468461e-01,-8.152599e-02
0,4,13,4.174706e-01,5.376959e-01,-7.325308e-01
0,4,14,9.725676e-01,2.323686e-01,1.082578e-02
0,4,15,-3.638516e-03,9.797683e-01,-2.001018e-01
0,4,16,5.005562e-01,-8.516328e-01,1.554512e-01
0,4,17,-8.639029e-01,-4.924949e-01,1.054539e-01
0,4,18,-6.175285e-01,-3.008905e-01,7.267211e-01
0,4,19,3.138125e-01,-5.097119e-01,-8.010715e-01
0,5,0,-8.619983e-01,-3.327971e-01,-3.823675e-01
0,5,1,-6.037094e-01,-7.957496e-01,4.814139e-02
0,5,2,3.994721e-01,9.050409e-01,-1.460241e-01
0,5,3,5.984361e-01,-2.030133e-01,7.750224e-01
0,5,4,4.044556e-02,9.926216e-01,1.143087e-01
0,5,5,-7.900767e-01,-6.125674e-01,-2.323874e-02
0,5,6,9.132662e-01,1.432561e-01,-3.813431e-01
0,5,7,-5.167648e-01,1.123514e-01,-8.487234e-01
0,5,8,-7.448714e-01,-6.671135e-01,1.123488e-02
0,5,9,9.946873e-01,8.939869e-02,5.104015e-02
0,5,10,4.854875e-01,-3.862181e-01,-7.843070e-01
0,5,11,8.690787e-01,-4.850222e-01,9.724024e-02
0,5,12,-5.312908e-01,7.761148e-01,3.396704e-01
0,5,13,5.512397e-01,-2.140311e-01,8.064276e-01
0,5,14,-4.428625e-01,-1.518578e-01,-8.836357e-01
0,5,15,-4.798334e-01,-2.109081e-01,8.516324e-01
0,5,16,7.852826e-01,-5.858285e-01,2.003406e-01
0,5,17,-8.278808e-01,4.476854e-01,3.379219e-01
0,5,18,-6.446407e-01,-7.197823e-02,7.610897e-01
0,5,19,1.905179e-01,8.537762e-01,4.845298e-01
0,6,0,8.774009e-01,1.906649e-01,4.402439e-01
0,6,1,-7.961110e-01,-5.628137e-01,2.223690e-01
0,6,2,-5.263045e-02,9.979376e-01,-3.675105e-02
0,6,3,-6.310967e-01,5.613660e-01,5.353364e-01
0,6,4,-3.719043e-01,8.863367e-01,-2.758522e-01
0,6,5,9.102290e-01,3.406529e-01,-2.354543e-01
0,6,6,7.523856e-01,2.467892e-01,-6.107463e-01
0,6,7,-5.752273e-01,-6.693646e-01,4.701751e-01
0,6,8,3.662775e-01,9.278339e-01,7.046325e-02
0,6,9,-7.925177e-01,-1.881463e-01,-5.801005e-01
0,6,10,7.118217e-03,-3.180611e-01,9.480435e-01
0,6,11,4.726093e-01,6.150775e-01,6.311261e-01
0,6,12,-3.838854e-01,1.025335e-01,9.176703e-01
0,6,13,-2.741849e-01,4.843770e-01,-8.307837e-01
0,6,14,1.859329e-01,5.750968e-01,7.966760e-01
0,6,15,-5.703624e-01,-7.871950e-01,-2.345435e-01
0,6,16,-4.584321e-01,-8.448215e-01,-2.758925e-01
0,6,17,8.165477e-01,1.757929e-01,-5.498607e-01
0,6,18,-2.407424e-01,-3.825478e-01,8.920203e-01
0,6,19,6.760612e-01,6.669660e-01,3.132053e-01
0,7,0,-6.534847e-01,-6.992253e-01,-2.898996e-01
0,7,1,-3.465626e-01,-9.077759e-01,2.362992e-01
0,7,2,-1.606064e-02,9.234619e-01,-3.833539e-01
0,7,3,3.423613e-02,-9.847023e-01,-1.708486e-01
0,7,4,-1.858082e-01,7.037320e-01,-6.857380e-01
0,7,5,9.815823e-01,-1.597263e-01,1.048035e-01
0,7,6,3.435143e-01,-8.519171e-01,3.952659e-01
0,7,7,6.035786e-01,4.420253e-01,-6.635560e-01
0,7,8,7.454116e-01,4.502093e-01,-4.916026e-01
0,7,9,2.224958e-01,-8.667684e-01,-4.463274e-01
0,7,10,-6.880351e-01,3.597574e-02,7.247851e-01
0,7,11,-5.481528e-02,9.828018e-01,1.763401e-01
0,7,12,-2.114089e-01,3.226822e-01,9.225955e-01
0,7,13,-2.312239e-01,-6.332157e-01,-7.386294e-01
0,7,14,7.083463e-01,1.719298e-01,6.846062e-01
0,7,15,-5.665811e-01,-3.451380e-01,-7.482417e-01
0,7,16,6.481392e-01,7.344982e-01,2.010673e-01
0,7,17,-9.161704e-01,-3.837361e-01,-1.156649e-01
0,7,18,-8.407213e-01,-5.399105e-01,-4.103982e-02
0,7,19,-7.343000e-01,-4.581709e-01,5.008822e-01
0,8,0,-1.265232e-01,2.429695e-01,9.617472e-01
0,8,1,-1.667549e-01,-9.807745e-01,-1.013618e-01
0,8,2,2.072142e-01,-9.132507e-01,3.507641e-01
0,8,3,8.647535e-02,-9.931928e-01,-7.803908e-02
0,8,4,-4.815694e-01,-8.636640e-01,1.489139e-01
0,8,5,2.656277e-01,8.336914e-01,-4.841493e-01
0,8,6,5.989038e-01,-6.912789e-01,4.042866e-01
0,8,7,4.393888e-01,-8.919108e-01,-1.069229e-01
0,8,8,-1.864959e-01,9.734965e-01,-1.323780e-01
0,8,9,2.190392e-01,-9.033262e-01,3.688137e-01
0,8,10,4.260016e-02,-9.235144e-01,3.811908e-01
0,8,11,-8.063018e-03,3.512681e-01,9.362402e-01
0,8,12,4.196850e-01,9.026223e-01,-9.558989e-02
0,8,13,8.511900e-01,5.172285e-01,8.916390e-02
0,8,14,-2.007995e-01,7.298510e-01,6.534502e-01
0,8,15,-2.666612e-01,-5.663097e-01,-7.798623e-01
0,8,16,-7.927240e-01,-4.520818e-01,-4.089141e-01
0,8,17,-6.447764e-01,-1.320537e-01,-7.528780e-01
0,8,18,-8.544642e-01,-6.849598e-02,-5.149749e-01
0,8,19,2.077247e-01,-1.925626e-01,-9.590464e-01
0,9,0,-7.558575e-01,-4.867331e-01,4.379158e-01
0,9,1,7.054053e-01,7.022071e-01,-9.648098e-02
0,9,2,-1.606713e-01,9.849300e-01,6.401356e-02
0,9,3,7.105103e-01,1.340266e-01,-6.908053e-01
0,9,4,-4.413621e-01,3.859202e-01,8.101019e-01
0,9,5,-3.347512e-01,4.441598e-01,8.310618e-01
0,9,6,-4.587260e-01,8.667572e-01,1.957099e-01
0,9,7,-4.045672e-01,-6.388300e-01,-6.543865e-01
0,9,8,6.778008e-01,-6.974243e-01,2.327775e-01
0,9,9,6.032271e-01,7.382650e-01,-3.017978e-01
0,9,10,1.866007e-01,8.666294e-01,-4.627458e-01
0,9,11,5.146119e-01,8.196776e-01,2.516012e-01
0,9,12,-3.738542e-01,-9.195532e-01,1.210577e-01
0,9,13,-6.671777e-01,-6.668284e-01,3.319847e-01
0,9,14,-4.806797e-01,7.623415e-01,-4.333388e-01
0,9,15,-2.793385e-01,1.113632e-01,-9.537129e-01
0,9,16,-7.915480e-02,-2.488166e-02,9.965518e-01
0,9,17,3.504146e-01,8.713231e-02,9.325329e-01
0,9,18,5.659339e-01,3.016322e-01,7.672919e-01
0,9,19,3.976921e-01,2.460172e-01,-8.839211e-01
0,10,0,-9.245149e-01,1.837800e-02,3.807025e-01
0,10,1,4.999244e-01,-6.768807e-01,5.402853e-01
0,10,2,-8.029658e-01,5.956574e-01,2.092976e-02
0,10,3,-4.269636e-01,2.011829e-01,-8.816051e-01
0,10,4,-5.751932e-02,2.590729e-01,-9.641435e-01
