i,j,k,nx,ny,nz 
0,0,0,5.300607e-01,-6.520615e-01,-5.420807e-01
0,0,1,7.640399e-01,7.115927e-02,6.412327e-01
0,0,2,5.386723e-01,-4.413298e-02,-8.413587e-01
0,0,3,7.036339e-01,-1.985341e-01,6.822636e-01
0,0,4,-7.753372e-01,1.812644e-01,6.049756e-01
0,0,5,2.232002e-01,8.631485e-01,-4.529418e-01
0,0,6,1.551357e-01,8.710547e-01,-4.660436e-01
0,0,7,8.195994e-01,5.022976e-01,-2.755974e-01
0,0,8,8.223665e-01,1.904695e-02,-5.686392e-01
0,0,9,7.522734e-01,-6.585756e-01,-1.904763e-02
0,0,10,-7.903397e-01,-4.049502e-01,4.597591e-01
0,0,11,-5.364855e-01,-7.223476e-01,4.363453e-01
0,0,12,2.122005e-01,9.602761e-01,1.812199e-01
0,0,13,-8.802368e-01,-4.517340e-01,-1.453253e-01
0,0,14,-8.871854e-01,3.892780e-01,2.477191e-01
0,0,15,5.907123e-01,3.962159e-01,-7.029025e-01
0,0,16,-1.329529e-01,-2.597738e-01,9.564733e-01
0,0,17,6.832460e-01,2.210567e-01,6.959230e-01
0,0,18,-3.548491e-01,2.254828e-01,9.073255e-01
0,0,19,-7.635342e-01,6.229397e-01,1.701812e-01
0,1,0,-1.180570e-01,8.705614e-01,4.776875e-01
0,1,1,8.539801e-02,1.404336e-01,9.864003e-01
0,1,2,7.247772e-01,5.923832e-02,6.864320e-01
0,1,3,2.907142e-01,2.201866e-01,9.311300e-01
0,1,4,1.647938e-01,6.363718e-01,7.535741e-01
0,1,5,2.552392e-01,9.359234e-01,2.426941e-01
0,1,6,-6.272310e-01,-7.505038e-01,2.081474e-01
0,1,7,-4.443479e-02,-9.108429e-01,-4.103545e-01
0,1,8,-4.372923e-01,-8.953921e-01,-8.395441e-02
0,1,9,6.953174e-01,7.184675e-01,1.839031e-02
0,1,10,-9.581472e-01,-2.841675e-01,3.468267e-02
0,1,11,9.257259e-01,-2.108659e-01,3.139541e-01
0,1,12,2.862635e-01,6.615255e-01,6.931358e-01
0,1,13,-1.981097e-02,-9.963179e-01,8.341599e-02
0,1,14,-7.211944e-01,2.672371e-01,6.391111e-01
0,1,15,6.310056e-01,3.867631e-01,6.724925e-01
0,1,16,8.270770e-01,-5.593223e-01,5.569720e-02
0,1,17,-8.823761e-01,2.025190e-02,-4.701088e-01
0,1,18,9.829573e-01,-6.954053e-02,-1.701737e-01
0,1,19,-1.863078e-01,-8.786259e-01,-4.396656e-01
0,2,0,6.268264e-02,9.397347e-01,3.361094e-01
0,2,1,-4.727444e-01,1.732120e-01,8.640083e-01
0,2,2,2.184386e-01,3.321369e-01,9.175890e-01
0,2,3,-1.888238e-01,1.798866e-02,-9.818462e-01
0,2,4,-2.190357e-01,7.415647e-01,6.341176e-01
0,2,5,2.313432e-01,-8.860362e-01,4.017712e-01
0,2,6,5.052732e-04,9.970167e-01,-7.718404e-02
0,2,7,3.343626e-01,8.620771e-01,-3.808211e-01
0,2,8,4.668559e-01,-8.842442e-01,1.256171e-02
0,2,9,-5.991194e-02,-9.702850e-01,2.344302e-01
0,2,10,4.600671e-01,-2.403876e-01,8.547234e-01
0,2,11,-9.496677e-01,3.684178e-02,3.110850e-01
0,2,12,-3.876779e-01,7.982857e-01,4.609184e-01
0,2,13,-6.749228e-01,7.000054e-01,2.333917e-01
0,2,14,-2.833798e-01,1.886644e-02,9.588222e-01
0,2,15,-1.736433e-01,1.206163e-01,-9.773944e-01
0,2,16,6.821574e-01,-2.526183e-01,-6.861816e-01
0,2,17,-5.102656e-01,5.348142e-01,6.735004e-01
0,2,18,-5.041466e-01,6.927263e-01,5.157194e-01
0,2,19,-4.791076e-02,6.295740e-01,7.754619e-01
0,3,0,7.024472e-01,-2.583321e-01,6.631986e-01
0,3,1,5.785799e-01,-4.578827e-01,6.749731e-01
0,3,2,5.588596e-01,2.768943e-01,7.816684e-01
0,3,3,1.002153e-01,1.082340e-01,-9.890613e-01
0,3,4,-8.808237e-01,-4.692410e-01,6.294879e-02
0,3,5,7.437494e-01,-1.955300e-01,6.392221e-01
0,3,6,-5.411556e-01,1.720307e-01,8.231379e-01
0,3,7,-1.049215e-02,9.890549e-01,1.471742e-01
0,3,8,-6.000469e-03,9.890147e-01,1.476952e-01
0,3,9,4.197806e-01,6.104546e-01,6.716617e-01
0,3,10,-6.681214e-01,6.440116e-01,3.726430e-01
0,3,11,-6.431848e-01,2.723270e-01,7.156475e-01
0,3,12,5.850349e-01,-3.102311e-02,8.104146e-01
0,3,13,6.775757e-01,1.085101e-01,7.274041e-01
0,3,14,2.068217e-01,-2.123625e-01,9.550534e-01
0,3,15,2.871298e-01,-3.093596e-01,9.065611e-01
0,3,16,-2.257176e-01,6.534931e-01,7.224945e-01
0,3,17,-3.236311e-01,-3.362814e-01,-8.844081e-01
0,3,18,5.575419e-01,4.227630e-01,-7.144357e-01
0,3,19,-4.389573e-01,5.080163e-01,-7.411046e-01
0,4,0,3.608303e-01,-8.357285e-01,4.139557e-01
0,4,1,2.733810e-01,-7.410948e-01,6.132221e-01
0,4,2,9.931082e-02,5.176193e-01,8.498280e-01
0,4,3,1.061836e-02,-9.915796e-01,1.290624e-01
0,4,4,-1.696223e-01,-8.520591e-01,4.952006e-01
0,4,5,5.467504e-02,9.755703e-01,2.127748e-01
0,4,6,-9.786303e-01,-2.764961e-02,-2.037604e-01
0,4,7,-7.789254e-01,-4.990536e-01,3.797641e-01
0,4,8,-4.531091e-01,6.962645e-01,5.566937e-01
0,4,9,-4.555336e-01,-8.850467e-01,-9.581981e-02
0,4,10,6.924814e-01,-7.214352e-01,8.604262e-04
0,4,11,-7.845134e-01,6.194917e-01,-2.772646e-02
0,4,12,2.477969e-01,-2.712729e-01,-9.300579e-01
0,4,13,-8.171202e-01,-3.344314e-02,-5.754964e-01
0,4,14,-8.379567e-01,3.571022e-01,-4.126821e-01
0,4,15,7.479457e-01,2.306228e-01,-6.224069e-01
0,4,16,-5.263666e-02,4.775552e-01,8.770236e-01
0,4,17,5.534976e-01,-2.258644e-01,-8.016393e-01
0,4,18,-7.155688e-01,-4.294591e-01,5.509320e-01
0,4,19,7.281518e-01,-6.281462e-01,-2.742760e-01
0,5,0,2.072360e-01,-9.188760e-01,3.357381e-01
0,5,1,-4.693827e-02,8.788151e-01,-4.748482e-01
0,5,2,3.331568e-01,-8.982612e-01,-2.865893e-01
0,5,3,4.043105e-01,-9.139464e-01,3.514256e-02
0,5,4,-3.390450e-01,9.083503e-01,-2.448432e-01
0,5,5,-6.241780e-01,-7.236151e-01,2.945895e-01
0,5,6,-8.209565e-01,4.554907e-01,3.443234e-01
0,5,7,-5.484713e-01,6.990081e-01,4.588757e-01
0,5,8,9.760175e-01,-1.364545e-01,-1.696173e-01
0,5,9,-5.824098e-01,4.581394e-01,-6.714962e-01
0,5,10,7.802528e-01,5.352312e-01,-3.236250e-01
0,5,11,-9.226357e-02,9.945196e-01,-4.917602e-02
0,5,12,6.629005e-01,-5.164814e-01,5.420423e-01
0,5,13,4.095537e-01,5.060030e-01,-7.590960e-01
0,5,14,-1.398948e-01,-1.596794e-01,-9.772062e-01
0,5,15,-5.345428e-01,-4.320801e-01,-7.263406e-01
0,5,16,-5.852614e-02,-2.751231e-01,-9.596259e-01
0,5,17,-3.341621e-01,-1.343453e-01,-9.328918e-01
0,5,18,7.573881e-01,-4.119804e-01,-5.065919e-01
0,5,19,-8.437042e-01,-1.695797e-01,5.093191e-01
0,6,0,8.029716e-01,3.140832e-01,-5.065455e-01
0,6,1,5.281641e-01,6.783725e-01,-5.107381e-01
0,6,2,-5.013568e-01,8.277004e-01,-2.520981e-01
0,6,3,4.608594e-01,-7.998422e-01,-3.845270e-01
0,6,4,-8.333093e-01,-4.776905e-01,-2.782217e-01
0,6,5,-7.672197e-01,-1.874346e-01,6.133858e-01
0,6,6,-9.960926e-01,2.494846e-02,8.471780e-02
0,6,7,7.263067e-01,-4.236590e-01,-5.412870e-01
0,6,8,5.582155e-01,7.957064e-01,-2.350462e-01
0,6,9,2.666204e-01,5.640394e-01,-7.815197e-01
0,6,10,7.058841e-01,3.706632e-01,-6.036029e-01
0,6,11,7.043947e-01,4.154626e-01,-5.755162e-01
0,6,12,6.296947e-01,-5.807146e-01,5.159992e-01
0,6,13,-1.396037e-01,2.201925e-01,-9.654150e-01
0,6,14,1.326634e-01,-2.873307e-01,-9.485998e-01
0,6,15,-3.836732e-02,-1.060901e-01,-9.936160e-01
0,6,16,-4.457128e-01,-1.854361e-01,8.757589e-01
0,6,17,1.012511e-01,2.880769e-01,9.522394e-01
0,6,18,-6.929563e-01,6.921996e-01,2.016714e-01
0,6,19,9.724466e-01,-1.752757e-01,1.537075e-01
0,7,0,4.114539e-01,8.866910e-01,2.109144e-01
0,7,1,1.577685e-01,8.891468e-01,-4.295661e-01
0,7,2,3.763330e-01,-9.169097e-01,1.328538e-01
0,7,3,1.547834e-01,-8.990964e-01,4.094726e-01
0,7,4,5.678942e-01,-6.536222e-01,5.002742e-01
0,7,5,9.392408e-01,-5.997288e-02,-3.379794e-01
0,7,6,8.461758e-01,1.297231e-02,-5.327459e-01
0,7,7,-1.437184e-01,8.939772e-01,-4.244405e-01
0,7,8,5.858225e-01,3.012430e-01,-7.523727e-01
0,7,9,8.227718e-01,3.797422e-01,-4.228978e-01
0,7,10,-7.143620e-02,3.423214e-01,-9.368633e-01
0,7,11,-1.162368e-01,2.314844e-01,-9.658695e-01
0,7,12,5.547240e-01,1.028807e-01,8.256494e-01
0,7,13,2.215468e-01,5.254607e-01,8.214670e-01
