i,j,k,nx,ny,nz 
0,0,0,9.085889e-02,-1.335863e-01,9.868634e-01
0,0,1,-4.697185e-01,1.215100e-01,8.744140e-01
0,0,2,-7.666385e-02,2.442763e-01,9.666704e-01
0,0,3,2.233817e-02,5.352415e-01,8.444036e-01
0,0,4,-4.112537e-01,1.258333e-01,9.027937e-01
0,0,5,-4.873703e-01,1.346295e-01,8.627544e-01
0,0,6,1.256547e-02,-2.304614e-01,9.730003e-01
0,0,7,7.676953e-02,3.779244e-01,-9.226482e-01
0,0,8,6.225937e-02,3.708202e-01,-9.266154e-01
0,0,9,1.034770e-01,-3.069527e-01,9.460828e-01
0,0,10,7.337113e-02,8.594201e-02,-9.935948e-01
0,0,11,2.561148e-01,4.667319e-01,-8.465025e-01
0,0,12,-3.333976e-02,6.720850e-01,-7.397231e-01
0,0,13,-8.028946e-02,-5.139786e-02,9.954456e-01
0,0,14,-1.565124e-01,6.328832e-01,-7.582630e-01
0,0,15,-1.082167e-01,-6.367728e-02,-9.920859e-01
0,0,16,6.020746e-01,-2.393911e-01,7.617073e-01
0,0,17,1.905179e-01,-5.895662e-01,7.849297e-01
0,0,18,1.359325e-01,-2.850673e-01,9.488198e-01
0,0,19,2.264525e-01,-4.372283e-01,8.703739e-01
0,0,20,9.207311e-02,2.752341e-01,9.569581e-01
0,0,21,9.240435e-02,-4.325251e-01,8.968743e-01
0,0,22,-3.419667e-02,-1.047264e-01,9.939130e-01
0,0,23,5.490493e-02,-2.281926e-03,9.984890e-01
0,0,24,6.596653e-02,2.249412e-01,-9.721368e-01
0,0,25,1.305257e-01,-2.289868e-01,9.646388e-01
0,0,26,1.852207e-01,-9.955886e-02,9.776407e-01
0,0,27,2.039731e-01,-1.882047e-01,9.607153e-01
0,0,28,-3.759519e-01,-6.143134e-02,-9.246007e-01
0,0,29,1.794981e-01,1.699214e-01,9.689722e-01
0,0,30,1.491053e-02,4.642675e-01,-8.855695e-01
0,0,31,2.576091e-01,2.870127e-03,9.662450e-01
0,0,32,-2.217618e-01,2.515393e-01,-9.420985e-01
0,0,33,5.863373e-01,8.289546e-02,8.058144e-01
0,0,34,-7.053504e-01,1.275513e-01,-6.972887e-01
0,0,35,-1.130557e-01,-7.741108e-02,-9.905685e-01
0,0,36,1.567118e-02,-2.296476e-01,9.731477e-01
0,0,37,8.869746e-02,8.052016e-02,-9.927987e-01
0,0,38,2.806042e-01,-6.056193e-01,7.446385e-01
0,0,39,3.596472e-01,-3.870295e-01,8.490359e-01
0,1,0,-5.239164e-01,-8.730450e-02,-8.472836e-01
0,1,1,7.772841e-03,3.739944e-01,-9.273984e-01
0,1,2,-1.456370e-02,-3.636652e-02,9.992324e-01
0,1,3,4.151837e-01,-2.528066e-01,8.739058e-01
0,1,4,4.214382e-02,-6.538763e-02,9.969696e-01
0,1,5,-6.621798e-02,4.781430e-01,-8.757822e-01
0,1,6,5.092324e-01,-4.200058e-01,7.511841e-01
0,1,7,8.036435e-02,-2.427423e-01,9.667563e-01
0,1,8,-8.164945e-02,-3.473470e-01,9.341753e-01
0,1,9,1.811481e-01,-2.758390e-01,9.439800e-01
0,1,10,-5.993274e-02,3.384268e-01,-9.390822e-01
0,1,11,-2.347654e-01,2.660178e-01,-9.349437e-01
0,1,12,-1.147260e-01,-5.139030e-01,8.501421e-01
0,1,13,-2.563533e-01,3.152295e-01,-9.137359e-01
0,1,14,1.471434e-02,-5.635508e-01,8.259503e-01
0,1,15,4.332900e-01,-1.104408e-01,8.944622e-01
0,1,16,3.530471e-01,1.387991e-01,9.252527e-01
0,1,17,-2.745980e-03,-1.726128e-01,9.849859e-01
0,1,18,4.152629e-01,-2.649464e-01,8.702644e-01
0,1,19,-3.946701e-01,2.356535e-01,-8.880895e-01
0,1,20,6.723930e-02,2.376708e-01,-9.690157e-01
0,1,21,-2.753939e-02,-3.231027e-01,9.459631e-01
0,1,22,-1.504189e-01,-1.175500e-02,-9.885525e-01
0,1,23,3.033022e-03,5.246555e-01,8.513092e-01
0,1,24,3.436557e-01,1.399237e-01,-9.286130e-01
0,1,25,-1.443509e-01,1.696284e-01,9.748790e-01
0,1,26,-3.299197e-01,-1.946928e-01,9.237141e-01
0,1,27,3.248146e-01,-1.608515e-01,9.319991e-01
0,1,28,-3.221249e-02,-1.249502e-01,9.916400e-01
0,1,29,-1.595288e-01,-1.646395e-01,-9.733675e-01
0,1,30,2.157635e-02,-1.449406e-01,9.892051e-01
0,1,31,-2.525646e-01,4.109223e-01,-8.759874e-01
0,1,32,-2.432034e-01,3.267472e-01,-9.132844e-01
0,1,33,1.918830e-01,-3.354413e-01,9.223123e-01
0,1,34,-6.898586e-01,2.158578e-01,-6.910141e-01
0,1,35,-3.346279e-01,-1.392271e-01,-9.320086e-01
0,1,36,-1.039709e-01,3.673663e-01,-9.242467e-01
0,1,37,-2.365619e-01,3.444978e-01,-9.084931e-01
0,1,38,7.887115e-02,-1.932857e-01,9.779673e-01
0,1,39,2.771993e-01,-8.844964e-03,9.607717e-01
0,2,0,3.197433e-01,-5.464033e-01,7.740851e-01
0,2,1,-8.734425e-03,4.448463e-01,-8.955643e-01
0,2,2,-2.826263e-01,-2.459527e-01,9.271621e-01
0,2,3,4.677076e-02,-3.149050e-02,-9.984092e-01
0,2,4,2.648037e-01,5.885417e-02,9.625047e-01
0,2,5,3.182923e-01,-2.331296e-01,9.188801e-01
0,2,6,-3.172402e-01,2.554952e-01,-9.132803e-01
0,2,7,7.875281e-02,-1.883140e-01,9.789463e-01
0,2,8,1.457088e-02,-1.093629e-01,-9.938951e-01
0,2,9,-6.932308e-02,1.272119e-01,-9.894501e-01
0,2,10,1.832343e-01,-4.055496e-01,8.955192e-01
0,2,11,-1.715632e-01,3.440864e-01,-9.231309e-01
0,2,12,-1.421141e-01,4.754278e-01,-8.682004e-01
0,2,13,-1.498647e-01,2.912411e-01,-9.448382e-01
0,2,14,5.251226e-02,2.397622e-01,-9.694104e-01
